Set,Run #1,Run #1,Run #1,Run #1
Angle (deg),Date and Time,Time (s),Light Intensity (% of scale max),Relative Intensity
,11/27/2018 02:42:43 pm,421.350,10.1,10.10
,11/27/2018 02:42:43 pm,421.400,10.1,10.12
,11/27/2018 02:42:43 pm,421.450,10.1,10.10
,11/27/2018 02:42:43 pm,421.500,10.1,10.11
,11/27/2018 02:42:43 pm,421.550,10.1,10.09
,11/27/2018 02:42:43 pm,421.600,10.1,10.11
,11/27/2018 02:42:43 pm,421.650,10.1,10.10
,11/27/2018 02:42:43 pm,421.700,10.1,10.10
,11/27/2018 02:42:43 pm,421.750,10.1,10.11
,11/27/2018 02:42:43 pm,421.800,10.1,10.11
,11/27/2018 02:42:43 pm,421.850,10.1,10.10
,11/27/2018 02:42:43 pm,421.900,10.1,10.10
,11/27/2018 02:42:43 pm,421.950,10.1,10.10
,11/27/2018 02:42:44 pm,422.000,10.1,10.12
,11/27/2018 02:42:44 pm,422.050,10.1,10.10
,11/27/2018 02:42:44 pm,422.100,10.1,10.11
,11/27/2018 02:42:44 pm,422.150,10.1,10.10
,11/27/2018 02:42:44 pm,422.200,10.1,10.10
,11/27/2018 02:42:44 pm,422.250,10.1,10.10
,11/27/2018 02:42:44 pm,422.300,10.1,10.11
,11/27/2018 02:42:44 pm,422.350,10.1,10.11
,11/27/2018 02:42:44 pm,422.400,10.1,10.11
,11/27/2018 02:42:44 pm,422.450,10.1,10.11
,11/27/2018 02:42:44 pm,422.500,10.1,10.11
,11/27/2018 02:42:44 pm,422.550,10.1,10.11
,11/27/2018 02:42:44 pm,422.600,10.1,10.11
,11/27/2018 02:42:44 pm,422.650,10.1,10.10
,11/27/2018 02:42:44 pm,422.700,10.1,10.11
,11/27/2018 02:42:44 pm,422.750,10.1,10.11
,11/27/2018 02:42:44 pm,422.800,10.1,10.10
,11/27/2018 02:42:44 pm,422.850,10.1,10.11
,11/27/2018 02:42:44 pm,422.900,10.1,10.11
,11/27/2018 02:42:44 pm,422.950,10.1,10.10
,11/27/2018 02:42:45 pm,423.000,10.1,10.11
,11/27/2018 02:42:45 pm,423.050,10.1,10.11
,11/27/2018 02:42:45 pm,423.100,10.1,10.11
,11/27/2018 02:42:45 pm,423.150,10.1,10.12
,11/27/2018 02:42:45 pm,423.200,10.1,10.12
,11/27/2018 02:42:45 pm,423.250,10.1,10.10
,11/27/2018 02:42:45 pm,423.300,10.1,10.10
,11/27/2018 02:42:45 pm,423.350,10.1,10.11
,11/27/2018 02:42:45 pm,423.400,10.1,10.12
,11/27/2018 02:42:45 pm,423.450,10.1,10.12
,11/27/2018 02:42:45 pm,423.500,10.1,10.11
